,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
455,Juuso Valimaki,25.0,D,30.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,25.0,0.0,561.0,18:41,-0.1,1.3,1.2,35.0,18.0,0.0,0.0,,6-2,205.0,L/-,4.0,ARI,LD,1.2,1000000.0
456,Troy Stecher,29.0,D,40.0,1.0,4.0,5.0,7.0,20.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,39.0,2.6,753.0,18:49,-0.4,2.3,1.9,54.0,37.0,0.0,0.0,,5-10,184.0,R/-,7.0,ARI,RD,1.3,1100000.0
457,Dylan Guenther,20.0,RW,5.0,2.0,1.0,3.0,-1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14.3,74.0,14:46,0.3,0.1,0.3,3.0,1.0,1.0,0.0,100.0,6-1,181.0,R/-,1.0,ARI,RW,1.1,894167.0
458,Josh Brown,30.0,D,22.0,1.0,2.0,3.0,-4.0,41.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,19.0,5.3,293.0,13:19,0.0,0.4,0.4,40.0,32.0,0.0,0.0,,6-5,220.0,R/-,5.0,ARI,,,
459,Travis Dermott,27.0,D,27.0,0.0,2.0,2.0,-11.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,473.0,17:30,-0.4,0.3,-0.1,35.0,21.0,0.0,0.0,,6-0,200.0,L/-,6.0,ARI,LD/RD,1.0,800000.0
460,Connor Ingram,26.0,G,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1497.0,55:28,0.0,0.0,5.6,0.0,0.0,0.0,0.0,,6-2,196.0,-/L,2.0,ARI,G,2.3,1950000.0
461,Karel Vejmelka,27.0,G,19.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1031.0,54:15,0.0,0.0,2.6,0.0,0.0,0.0,0.0,,6-4,224.0,-/R,2.0,ARI,G,3.3,2725000.0
462,Vladislav Kolyachonok,22.0,D,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6:09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6-1,193.0,L/-,2.0,ARI,,,
463,Robert Thomas,24.0,C,42.0,16.0,28.0,44.0,12.0,18.0,14.0,1.0,1.0,2.0,21.0,6.0,1.0,87.0,18.4,877.0,20:53,3.4,1.6,5.0,21.0,8.0,425.0,385.0,52.5,6-0,218.0,R/-,5.0,STL,"C, RW",9.7,8125000.0
464,Pavel Buchnevich,28.0,LW,40.0,13.0,19.0,32.0,7.0,28.0,7.0,4.0,2.0,4.0,17.0,1.0,1.0,111.0,11.7,795.0,19:53,2.2,1.3,3.4,14.0,22.0,10.0,30.0,25.0,6-1,196.0,L/-,7.0,STL,"LW, RW, C",6.9,5800000.0
465,Jordan Kyrou,25.0,C,42.0,12.0,20.0,32.0,-7.0,14.0,11.0,1.0,0.0,0.0,13.0,7.0,0.0,144.0,8.3,771.0,18:21,2.2,0.7,2.9,19.0,12.0,2.0,4.0,33.3,6-1,196.0,R/-,5.0,STL,RW,9.7,8125000.0
466,Brayden Schenn,32.0,C,42.0,9.0,12.0,21.0,-18.0,28.0,7.0,2.0,0.0,1.0,7.0,5.0,0.0,82.0,11.0,727.0,17:18,0.9,0.3,1.2,24.0,79.0,260.0,251.0,50.9,6-1,199.0,L/-,14.0,STL,"C, LW",7.8,6500000.0
467,Kevin Hayes,31.0,RW,42.0,10.0,10.0,20.0,-2.0,8.0,10.0,0.0,0.0,2.0,6.0,4.0,0.0,80.0,12.5,621.0,14:48,1.2,0.7,1.9,11.0,19.0,274.0,215.0,56.0,6-5,216.0,L/-,9.0,STL,C,4.3,3571429.0
468,Brandon Saad,31.0,LW,42.0,11.0,8.0,19.0,-7.0,14.0,8.0,3.0,0.0,2.0,8.0,0.0,0.0,73.0,15.1,651.0,15:30,1.1,0.6,1.7,8.0,5.0,4.0,10.0,28.6,6-1,215.0,L/-,12.0,STL,"LW, RW",5.4,4500000.0
469,Torey Krug,32.0,D,42.0,1.0,18.0,19.0,-13.0,16.0,1.0,0.0,0.0,1.0,13.0,5.0,0.0,90.0,1.1,911.0,21:42,0.8,1.0,1.8,57.0,25.0,0.0,0.0,,5-9,194.0,L/-,12.0,STL,LD,7.8,6500000.0
470,Oskar Sundqvist,29.0,C,42.0,5.0,12.0,17.0,1.0,10.0,2.0,2.0,1.0,0.0,10.0,0.0,2.0,45.0,11.1,553.0,13:10,0.6,0.7,1.3,32.0,40.0,143.0,210.0,40.5,6-3,220.0,R/-,8.0,STL,"RW, C",0.9,775000.0
471,Justin Faulk,31.0,D,37.0,2.0,15.0,17.0,-3.0,10.0,1.0,1.0,0.0,1.0,13.0,1.0,1.0,83.0,2.4,823.0,22:14,0.8,1.6,2.4,71.0,46.0,0.0,0.0,,6-0,214.0,R/-,12.0,STL,RD,7.8,6500000.0
472,Jake Neighbours,21.0,LW,42.0,13.0,3.0,16.0,-6.0,2.0,10.0,3.0,0.0,0.0,2.0,1.0,0.0,76.0,17.1,618.0,14:43,1.1,0.6,1.7,26.0,66.0,4.0,13.0,23.5,5-11,201.0,L/-,2.0,STL,LW,1.0,835833.0
473,Colton Parayko,30.0,D,42.0,7.0,6.0,13.0,3.0,10.0,7.0,0.0,0.0,3.0,5.0,0.0,1.0,84.0,8.3,1002.0,23:51,0.7,2.4,3.1,106.0,44.0,0.0,0.0,,6-6,228.0,R/-,8.0,STL,RD,7.8,6500000.0
474,Nick Leddy,32.0,D,42.0,2.0,10.0,12.0,5.0,8.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,42.0,4.8,928.0,22:06,0.2,2.4,2.6,58.0,17.0,0.0,0.0,,6-0,205.0,L/-,13.0,STL,LD,4.8,4000000.0
475,Alexey Toropchenko,24.0,RW,42.0,6.0,4.0,10.0,-4.0,24.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,50.0,12.0,504.0,12:00,0.2,0.5,0.7,26.0,55.0,0.0,2.0,0.0,6-6,222.0,L/-,2.0,STL,"LW, RW",1.5,1250000.0
476,Scott Perunovich,25.0,D,27.0,0.0,9.0,9.0,-6.0,6.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,23.0,0.0,387.0,14:19,0.4,0.4,0.8,26.0,7.0,0.0,0.0,,5-10,175.0,L/-,1.0,STL,LD,0.9,775000.0
477,Sammy Blais,27.0,LW,34.0,1.0,6.0,7.0,-8.0,10.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,21.0,4.8,340.0,9:59,-0.2,0.1,0.0,10.0,95.0,1.0,7.0,12.5,6-2,206.0,L/-,6.0,STL,,,
478,Marco Scandella,33.0,D,38.0,2.0,3.0,5.0,1.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,22.0,9.1,485.0,12:46,0.1,1.1,1.2,30.0,40.0,0.0,0.0,,6-3,212.0,L/-,13.0,STL,LD,3.9,3275000.0
479,Nathan Walker,29.0,C,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.3,53.0,8:48,0.0,0.1,0.1,5.0,8.0,4.0,1.0,80.0,5-9,187.0,L/-,6.0,STL,LW,0.9,775000.0
480,Jordan Binnington,30.0,G,30.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1696.0,56:33,0.0,0.0,5.5,0.0,0.0,0.0,0.0,,6-2,172.0,-/L,6.0,STL,G,7.2,6000000.0
481,Nikita Alexandrov,23.0,C,10.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,75.0,7:28,-0.2,0.0,-0.2,4.0,16.0,17.0,25.0,40.5,6-1,177.0,L/-,1.0,STL,C,1.0,816667.0
482,Joel Hofer,23.0,G,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,812.0,50:44,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,6-5,179.0,-/R,2.0,STL,G,0.9,775000.0
483,Matthew Kessel,23.0,D,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,118.0,16:55,-0.1,0.3,0.2,16.0,3.0,0.0,0.0,,6-2,205.0,R/-,1.0,STL,RD,1.1,883750.0
484,Kirill Kaprizov,26.0,LW,36.0,13.0,22.0,35.0,1.0,18.0,8.0,5.0,0.0,3.0,11.0,11.0,0.0,120.0,10.8,756.0,20:59,2.6,0.9,3.4,18.0,16.0,0.0,1.0,0.0,5-10,202.0,L/-,3.0,MIN,LW,10.8,9000000.0
485,Mats Zuccarello,36.0,LW,34.0,7.0,25.0,32.0,-6.0,14.0,5.0,2.0,0.0,1.0,10.0,15.0,0.0,87.0,8.0,637.0,18:44,2.0,0.5,2.5,25.0,9.0,10.0,21.0,32.3,5-8,181.0,L/-,13.0,MIN,"RW, LW",7.2,6000000.0
486,Joel Eriksson Ek,27.0,C,43.0,17.0,13.0,30.0,7.0,38.0,8.0,8.0,1.0,2.0,11.0,2.0,0.0,163.0,10.4,884.0,20:33,2.1,1.2,3.3,31.0,87.0,416.0,441.0,48.5,6-3,207.0,L/-,7.0,MIN,C,6.3,5250000.0
487,Matt Boldy,22.0,LW,36.0,15.0,13.0,28.0,2.0,36.0,10.0,5.0,0.0,2.0,9.0,4.0,0.0,98.0,15.3,659.0,18:18,2.3,0.8,3.1,13.0,9.0,15.0,27.0,35.7,6-2,201.0,L/-,2.0,MIN,,,
488,Marco Rossi,22.0,C,43.0,12.0,12.0,24.0,2.0,33.0,11.0,1.0,0.0,2.0,10.0,2.0,0.0,85.0,14.1,715.0,16:38,1.5,0.9,2.4,17.0,7.0,168.0,213.0,44.1,5-9,182.0,L/-,2.0,MIN,C,1.0,863333.0
489,Ryan Hartman,29.0,RW,38.0,13.0,9.0,22.0,-2.0,32.0,10.0,3.0,0.0,0.0,9.0,0.0,0.0,88.0,14.8,605.0,15:56,1.7,0.6,2.3,24.0,29.0,176.0,190.0,48.1,6-0,197.0,R/-,9.0,MIN,"C, RW",2.0,1700000.0
490,Marcus Johansson,33.0,C,43.0,6.0,16.0,22.0,-5.0,8.0,5.0,1.0,0.0,0.0,13.0,3.0,0.0,74.0,8.1,698.0,16:14,0.8,0.6,1.4,14.0,22.0,5.0,22.0,18.5,6-1,203.0,L/-,13.0,MIN,"LW, RW",2.4,2000000.0
491,Brock Faber,21.0,D,43.0,2.0,19.0,21.0,4.0,14.0,1.0,1.0,0.0,1.0,15.0,4.0,0.0,66.0,3.0,1066.0,24:47,0.9,2.4,3.3,83.0,30.0,0.0,0.0,,6-1,200.0,R/-,1.0,MIN,RD,1.1,925000.0
492,Marcus Foligno,32.0,LW,40.0,7.0,10.0,17.0,8.0,34.0,7.0,0.0,0.0,2.0,9.0,0.0,1.0,42.0,16.7,586.0,14:39,0.7,0.9,1.6,27.0,110.0,5.0,11.0,31.3,6-3,226.0,L/-,12.0,MIN,"RW, LW",3.7,3100000.0
493,Pat Maroon,35.0,LW,43.0,4.0,10.0,14.0,-7.0,60.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,51.0,7.8,556.0,12:55,0.2,0.4,0.6,13.0,48.0,12.0,19.0,38.7,6-3,234.0,L/-,12.0,MIN,,,
494,Frederick Gaudreau,30.0,C,33.0,3.0,7.0,10.0,-9.0,6.0,2.0,1.0,0.0,1.0,4.0,3.0,0.0,57.0,5.3,478.0,14:30,-0.1,0.2,0.1,26.0,11.0,178.0,174.0,50.6,6-0,184.0,R/-,6.0,MIN,"C, LW",2.5,2100000.0
495,Jonas Brodin,30.0,D,26.0,1.0,9.0,10.0,9.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,51.0,2.0,620.0,23:50,0.3,1.9,2.2,63.0,5.0,0.0,0.0,,6-2,196.0,L/-,11.0,MIN,LD,7.2,6000000.0
496,Connor Dewar,24.0,C,43.0,7.0,2.0,9.0,-8.0,20.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,41.0,17.1,474.0,11:01,0.2,0.2,0.5,16.0,48.0,124.0,161.0,43.5,5-10,183.0,R/-,2.0,MIN,"LW, C",1.0,800000.0
497,Alex Goligoski,38.0,D,24.0,0.0,7.0,7.0,-4.0,14.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,20.0,0.0,382.0,15:56,0.2,0.5,0.7,26.0,19.0,0.0,0.0,,5-11,173.0,L/-,16.0,MIN,LD/RD,2.4,2000000.0
498,Dakota Mermis,30.0,D,27.0,2.0,4.0,6.0,-4.0,25.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,26.0,7.7,402.0,14:54,0.3,0.5,0.8,36.0,16.0,0.0,0.0,,6-0,195.0,L/-,6.0,MIN,LD/RD,0.9,775000.0
499,Zach Bogosian,33.0,D,27.0,1.0,5.0,6.0,1.0,14.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,35.0,2.9,465.0,17:14,0.1,1.0,1.1,35.0,50.0,0.0,0.0,,6-2,222.0,R/-,15.0,MIN,RD,1.0,850000.0
500,Brandon Duhaime,26.0,RW,43.0,4.0,1.0,5.0,-5.0,48.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,48.0,8.3,438.0,10:11,-0.3,0.3,0.0,15.0,80.0,2.0,5.0,28.6,6-2,200.0,L/-,2.0,MIN,"RW, LW",1.3,1100000.0
501,Daemon Hunt,21.0,D,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,122.0,11:07,-0.1,0.2,0.2,17.0,7.0,0.0,0.0,,6-1,201.0,L/-,0.0,MIN,LD,1.0,828333.0
502,Marc-Andre Fleury,39.0,G,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1252.0,56:54,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,6-2,185.0,-/L,19.0,MIN,G,4.2,3500000.0
503,Filip Gustavsson,25.0,G,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1286.0,55:54,0.0,0.0,3.4,0.0,0.0,0.0,0.0,,6-2,184.0,-/L,3.0,MIN,G,4.5,3750000.0
504,Adam Raska,22.0,RW,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.0,7:29,-0.1,0.0,0.0,1.0,5.0,0.0,0.0,,5-10,178.0,R/-,2.0,MIN,"LW, RW",1.0,848333.0
505,Philipp Kurashev,24.0,C,37.0,8.0,15.0,23.0,-21.0,12.0,5.0,3.0,0.0,2.0,11.0,4.0,0.0,67.0,11.9,700.0,18:54,1.1,0.3,1.4,26.0,9.0,57.0,65.0,46.7,6-0,190.0,L/-,3.0,CHI,"LW, C, RW",2.7,2250000.0
506,Jason Dickinson,28.0,C,44.0,14.0,7.0,21.0,7.0,29.0,13.0,1.0,0.0,1.0,7.0,0.0,0.0,67.0,20.9,714.0,16:14,1.5,1.3,2.8,41.0,65.0,305.0,350.0,46.6,6-2,200.0,L/-,8.0,CHI,"C, LW",3.2,2650000.0
507,Ryan Donato,27.0,C,42.0,6.0,8.0,14.0,-12.0,15.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,84.0,7.1,620.0,14:46,0.2,0.5,0.7,15.0,44.0,72.0,93.0,43.6,6-0,190.0,L/-,6.0,CHI,"LW, C, RW",2.4,2000000.0
508,Seth Jones,29.0,D,29.0,0.0,11.0,11.0,-8.0,16.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,65.0,0.0,740.0,25:31,0.1,1.4,1.5,69.0,25.0,0.0,0.0,,6-4,213.0,R/-,10.0,CHI,RD,11.4,9500000.0
509,Taylor Raddysh,25.0,RW,39.0,5.0,5.0,10.0,-7.0,12.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,64.0,7.8,642.0,16:28,-0.3,0.7,0.4,19.0,39.0,10.0,21.0,32.3,6-3,198.0,R/-,2.0,CHI,RW,0.9,758333.0
510,Alex Vlasic,22.0,D,38.0,1.0,9.0,10.0,7.0,25.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,37.0,2.7,793.0,20:51,0.1,2.6,2.7,76.0,21.0,0.0,0.0,,6-6,199.0,L/-,2.0,CHI,LD,1.1,916667.0
511,Lukas Reichel,21.0,LW,43.0,3.0,6.0,9.0,-25.0,12.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,60.0,5.0,629.0,14:38,-0.6,0.0,-0.5,16.0,15.0,84.0,108.0,43.8,6-0,170.0,L/-,2.0,CHI,"LW, C",1.1,925000.0
512,Kevin Korchinski,19.0,D,38.0,2.0,7.0,9.0,-21.0,8.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,47.0,4.3,757.0,19:55,0.1,0.5,0.6,45.0,5.0,0.0,0.0,,6-1,185.0,L/-,0.0,CHI,LD,1.1,918333.0
513,Cole Guttman,24.0,C,25.0,4.0,4.0,8.0,-15.0,7.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,46.0,8.7,315.0,12:37,0.3,-0.1,0.2,11.0,10.0,59.0,60.0,49.6,5-9,167.0,R/-,1.0,CHI,C,1.1,950000.0
514,Connor Murphy,30.0,D,43.0,2.0,6.0,8.0,-19.0,40.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,48.0,4.2,854.0,19:51,-0.1,0.9,0.8,105.0,93.0,0.0,0.0,,6-4,212.0,R/-,10.0,CHI,RD,5.3,4400000.0
515,Boris Katchouk,25.0,LW,25.0,4.0,3.0,7.0,1.0,10.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,34.0,11.8,309.0,12:23,0.2,0.5,0.7,5.0,25.0,9.0,11.0,45.0,6-2,206.0,L/-,2.0,CHI,LW,0.9,758333.0
516,Jarred Tinordi,31.0,D,24.0,0.0,6.0,6.0,-14.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,16.0,0.0,377.0,15:43,0.1,0.0,0.1,51.0,69.0,0.0,0.0,,6-6,229.0,L/-,8.0,CHI,LD,1.5,1250000.0
517,Colin Blackwell,30.0,C,14.0,3.0,2.0,5.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,30.0,10.0,215.0,15:20,0.2,0.4,0.6,4.0,21.0,14.0,18.0,43.8,5-9,190.0,R/-,5.0,CHI,"C, RW",1.4,1200000.0
518,Joey Anderson,25.0,RW,17.0,0.0,5.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,230.0,13:33,-0.1,0.6,0.4,7.0,11.0,0.0,0.0,,6-0,207.0,R/-,5.0,CHI,RW,1.0,800000.0
519,Isaak Phillips,22.0,D,21.0,0.0,5.0,5.0,-15.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,371.0,17:39,0.0,-0.1,-0.1,21.0,25.0,0.0,0.0,,6-3,205.0,L/-,2.0,CHI,LD,1.0,859167.0
520,Louis Crevier,22.0,D,13.0,0.0,3.0,3.0,-7.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,210.0,16:09,0.0,0.0,0.1,28.0,11.0,0.0,0.0,,6-8,228.0,R/-,0.0,CHI,RD,1.0,850833.0
521,Reese Johnson,25.0,F,27.0,2.0,0.0,2.0,-17.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.9,306.0,11:20,-0.5,-0.2,-0.6,15.0,56.0,32.0,31.0,50.8,6-1,193.0,R/-,3.0,CHI,"RW, C",1.0,800000.0
522,Zach Sanford,29.0,LW,5.0,0.0,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,60.0,12:03,0.0,0.1,0.1,4.0,6.0,9.0,21.0,30.0,6-4,206.0,L/-,6.0,CHI,,,
523,Jaycob Megna,31.0,D,7.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,125.0,17:51,-0.1,0.4,0.3,17.0,6.0,0.0,0.0,,6-6,220.0,L/-,5.0,CHI,LD,0.9,762500.0
524,Petr Mrazek,31.0,G,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1676.0,55:52,0.0,0.0,5.5,0.0,0.0,0.0,0.0,,6-2,188.0,-/L,11.0,CHI,G,4.6,3800000.0
525,Rem Pitlick,26.0,C,4.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,73.0,18:15,-0.2,0.0,-0.2,2.0,4.0,1.0,1.0,50.0,5-11,186.0,L/-,4.0,CHI,"LW, RW",1.3,1100000.0
526,Arvid Soderblom,24.0,G,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,957.0,53:11,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,6-3,179.0,-/L,2.0,CHI,G,1.2,962500.0
527,J.T. Miller,30.0,C,44.0,20.0,40.0,60.0,23.0,35.0,12.0,7.0,1.0,3.0,23.0,17.0,0.0,94.0,21.3,868.0,19:43,5.3,1.5,6.7,32.0,91.0,461.0,396.0,53.8,6-1,218.0,L/-,11.0,VAN,"C, LW, RW",9.6,8000000.0
528,Elias Pettersson,25.0,C,44.0,23.0,35.0,58.0,19.0,4.0,16.0,7.0,0.0,8.0,21.0,13.0,1.0,123.0,18.7,867.0,19:43,5.4,1.3,6.7,35.0,49.0,213.0,228.0,48.3,6-2,176.0,L/-,5.0,VAN,"C, LW",8.8,7350000.0
529,Elias Pettersson,25.0,C,44.0,23.0,35.0,58.0,19.0,4.0,16.0,7.0,0.0,8.0,21.0,13.0,1.0,123.0,18.7,867.0,19:43,5.4,1.3,6.7,35.0,49.0,213.0,228.0,48.3,6-2,176.0,L/-,5.0,VAN,"C, LW",8.8,7350000.0
530,Quinn Hughes,24.0,D,44.0,11.0,41.0,52.0,33.0,20.0,10.0,1.0,0.0,2.0,24.0,17.0,0.0,105.0,10.5,1073.0,24:24,4.7,3.9,8.6,35.0,16.0,0.0,0.0,,5-10,180.0,L/-,5.0,VAN,LD,9.4,7850000.0
531,Brock Boeser,26.0,RW,44.0,27.0,19.0,46.0,21.0,4.0,17.0,10.0,0.0,3.0,16.0,3.0,0.0,122.0,22.1,826.0,18:46,4.7,1.4,6.1,14.0,18.0,6.0,9.0,40.0,6-1,208.0,R/-,7.0,VAN,RW,8.0,6650000.0
532,Filip Hronek,26.0,D,44.0,3.0,33.0,36.0,33.0,26.0,1.0,2.0,0.0,0.0,26.0,7.0,0.0,86.0,3.5,1040.0,23:38,2.4,3.8,6.3,42.0,34.0,0.0,0.0,,6-0,190.0,R/-,5.0,VAN,RD,5.3,4400000.0
533,Ilya Mikheyev,29.0,F,40.0,10.0,12.0,22.0,5.0,4.0,10.0,0.0,0.0,1.0,12.0,0.0,0.0,81.0,12.3,593.0,14:49,1.4,0.6,2.0,6.0,20.0,6.0,12.0,33.3,6-3,192.0,L/-,4.0,VAN,"LW, RW",5.7,4750000.0
534,Dakota Joshua,27.0,C,43.0,11.0,10.0,21.0,13.0,39.0,11.0,0.0,0.0,3.0,10.0,0.0,0.0,50.0,22.0,589.0,13:42,1.4,0.9,2.3,28.0,125.0,25.0,26.0,49.0,6-3,206.0,L/-,3.0,VAN,LW,1.0,825000.0
535,Conor Garland,27.0,RW,44.0,6.0,15.0,21.0,12.0,8.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0,94.0,6.4,601.0,13:40,0.9,0.9,1.8,15.0,14.0,0.0,1.0,0.0,5-10,165.0,R/-,5.0,VAN,"RW, LW",5.9,4950000.0
536,Sam Lafferty,28.0,C,44.0,10.0,9.0,19.0,15.0,26.0,9.0,0.0,1.0,3.0,9.0,0.0,0.0,46.0,21.7,558.0,12:41,1.2,0.9,2.2,26.0,61.0,77.0,132.0,36.8,6-1,195.0,R/-,4.0,VAN,"RW, C, LW",1.4,1150000.0
537,Andrei Kuzmenko,27.0,F,38.0,8.0,11.0,19.0,0.0,2.0,5.0,3.0,0.0,2.0,7.0,4.0,0.0,58.0,13.8,557.0,14:40,1.0,0.4,1.4,9.0,3.0,1.0,0.0,100.0,5-11,194.0,R/-,1.0,VAN,"LW, RW",6.6,5500000.0
538,Teddy Blueger,29.0,C,30.0,5.0,13.0,18.0,8.0,11.0,4.0,0.0,1.0,0.0,12.0,0.0,1.0,45.0,11.1,460.0,15:19,0.9,0.6,1.6,17.0,24.0,215.0,203.0,51.4,6-0,185.0,L/-,5.0,VAN,"C, LW",2.3,1900000.0
539,Tyler Myers,33.0,D,44.0,3.0,15.0,18.0,15.0,30.0,2.0,0.0,1.0,0.0,15.0,0.0,0.0,47.0,6.4,843.0,19:09,1.0,2.3,3.2,82.0,53.0,0.0,0.0,,6-8,229.0,R/-,14.0,VAN,RD,7.2,6000000.0
540,Nils Hoglander,23.0,LW,42.0,12.0,5.0,17.0,11.0,33.0,12.0,0.0,0.0,3.0,5.0,0.0,0.0,54.0,22.2,467.0,11:08,1.5,0.7,2.2,13.0,35.0,0.0,0.0,,5-9,185.0,L/-,3.0,VAN,"LW, RW",1.3,1100000.0
541,Pius Suter,27.0,F,30.0,8.0,4.0,12.0,13.0,4.0,7.0,1.0,0.0,1.0,4.0,0.0,0.0,47.0,17.0,466.0,15:33,0.6,0.8,1.4,9.0,17.0,138.0,140.0,49.6,5-11,179.0,L/-,3.0,VAN,"C, LW",1.9,1600000.0
542,Ian Cole,34.0,D,43.0,1.0,6.0,7.0,4.0,40.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,34.0,2.9,828.0,19:15,-0.3,1.4,1.2,85.0,42.0,0.0,0.0,,6-1,225.0,L/-,13.0,VAN,LD/RD,3.6,3000000.0
543,Carson Soucy,29.0,D,19.0,2.0,4.0,6.0,10.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,14.0,14.3,337.0,17:43,0.3,1.2,1.5,37.0,20.0,0.0,0.0,,6-5,208.0,L/-,5.0,VAN,LD/RD,3.9,3250000.0
544,Nils Aman,23.0,C,21.0,2.0,3.0,5.0,-1.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,13.3,226.0,10:46,0.0,0.1,0.2,12.0,7.0,42.0,51.0,45.2,6-2,179.0,L/-,1.0,VAN,C,1.1,883750.0
545,Nikita Zadorov,28.0,D,19.0,0.0,4.0,4.0,5.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,18.0,0.0,344.0,18:07,0.0,0.8,0.8,25.0,30.0,0.0,0.0,,6-6,248.0,L/-,10.0,VAN,LD/RD,4.5,3750000.0
546,Noah Juulsen,26.0,D,29.0,0.0,2.0,2.0,-1.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,416.0,14:21,-0.3,0.5,0.2,47.0,67.0,0.0,0.0,,6-1,201.0,R/-,5.0,VAN,RD,0.9,775000.0
