,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS,BLK,HIT,FOW,FOL,FO%,Ht,Wt,S/C,Exp,Team,specific_pos,Cap%,Salary
366,Rasmus Kupari,23.0,C,20.0,0.0,1.0,1.0,-4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,186.0,9:17,-0.4,0.0,-0.4,7.0,13.0,62.0,73.0,45.9,6-2,200.0,R/-,3.0,WPG,"C, LW, RW",1.2,1000000.0
367,Laurent Brossoit,30.0,G,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,724.0,60:20,0.0,0.0,2.8,0.0,0.0,0.0,0.0,,6-3,204.0,-/L,9.0,WPG,G,2.1,1750000.0
368,Connor Hellebuyck,30.0,G,34.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2044.0,60:07,0.0,0.0,7.9,0.0,0.0,0.0,0.0,,6-4,207.0,-/L,8.0,WPG,G,7.4,6166667.0
369,Logan Stanley,25.0,D,7.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,86.0,12:19,-0.1,0.2,0.1,9.0,7.0,0.0,0.0,,6-7,228.0,L/-,3.0,WPG,LD,1.2,1000000.0
370,Nathan MacKinnon,28.0,C,49.0,31.0,53.0,84.0,17.0,30.0,24.0,7.0,0.0,7.0,28.0,25.0,0.0,224.0,13.8,1126.0,22:59,8.0,1.7,9.6,43.0,33.0,369.0,414.0,47.1,6-0,200.0,R/-,10.0,COL,C,15.1,12600000.0
371,Mikko Rantanen,27.0,RW,49.0,27.0,39.0,66.0,6.0,24.0,17.0,10.0,0.0,5.0,19.0,20.0,0.0,166.0,16.3,1133.0,23:07,5.8,1.3,7.1,31.0,27.0,161.0,149.0,51.9,6-4,215.0,L/-,8.0,COL,"RW, C",11.1,9250000.0
372,Cale Makar,25.0,D,44.0,12.0,46.0,58.0,12.0,12.0,6.0,5.0,1.0,0.0,21.0,22.0,3.0,137.0,8.8,1097.0,24:56,5.4,2.7,8.1,82.0,22.0,0.0,0.0,,5-11,187.0,R/-,4.0,COL,RD,10.8,9000000.0
373,Devon Toews,29.0,D,49.0,8.0,21.0,29.0,15.0,12.0,8.0,0.0,0.0,1.0,14.0,5.0,2.0,88.0,9.1,1181.0,24:06,2.1,3.0,5.1,77.0,40.0,0.0,0.0,,6-1,191.0,L/-,5.0,COL,LD,4.9,4100000.0
374,Jonathan Drouin,28.0,LW,47.0,10.0,18.0,28.0,0.0,18.0,6.0,4.0,0.0,0.0,11.0,7.0,0.0,66.0,15.2,806.0,17:09,1.4,0.7,2.2,18.0,25.0,19.0,18.0,51.4,5-11,198.0,L/-,9.0,COL,"LW, RW",1.0,825000.0
375,Ross Colton,27.0,C,47.0,10.0,16.0,26.0,2.0,45.0,8.0,2.0,0.0,1.0,14.0,2.0,0.0,87.0,11.5,650.0,13:50,1.7,0.7,2.3,26.0,64.0,250.0,228.0,52.3,6-0,194.0,L/-,3.0,COL,"C, LW",4.8,4000000.0
376,Logan O'Connor,27.0,RW,47.0,13.0,11.0,24.0,17.0,30.0,10.0,0.0,3.0,4.0,11.0,0.0,0.0,72.0,18.1,699.0,14:53,1.6,1.3,2.9,34.0,36.0,23.0,28.0,45.1,6-0,175.0,R/-,5.0,COL,"RW, LW",1.3,1050000.0
377,Ryan Johansen,31.0,C,49.0,11.0,7.0,18.0,-6.0,32.0,7.0,4.0,0.0,3.0,4.0,2.0,1.0,62.0,17.7,681.0,13:54,0.9,0.4,1.3,11.0,32.0,363.0,305.0,54.3,6-3,218.0,R/-,12.0,COL,"C, RW",4.8,4000000.0
378,Miles Wood,28.0,LW,44.0,8.0,10.0,18.0,4.0,59.0,7.0,0.0,1.0,1.0,10.0,0.0,0.0,91.0,8.8,588.0,13:21,0.9,0.7,1.6,20.0,49.0,8.0,17.0,32.0,6-2,195.0,L/-,8.0,COL,LW,3.0,2500000.0
379,Josh Manson,32.0,D,44.0,6.0,11.0,17.0,5.0,54.0,5.0,0.0,1.0,0.0,10.0,0.0,1.0,68.0,8.8,775.0,17:37,1.3,1.6,2.9,66.0,104.0,0.0,1.0,0.0,6-3,218.0,R/-,9.0,COL,RD,5.4,4500000.0
380,Andrew Cogliano,36.0,LW,43.0,4.0,9.0,13.0,6.0,10.0,3.0,0.0,1.0,0.0,6.0,0.0,3.0,35.0,11.4,486.0,11:18,0.3,0.7,1.0,19.0,13.0,35.0,68.0,34.0,5-10,179.0,L/-,16.0,COL,LW,1.0,825000.0
381,Bowen Byram,22.0,D,41.0,6.0,6.0,12.0,-3.0,34.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,50.0,12.0,831.0,20:16,0.7,1.2,1.9,58.0,45.0,0.0,0.0,,6-1,190.0,L/-,3.0,COL,LD/RD,4.6,3850000.0
382,Samuel Girard,25.0,D,28.0,1.0,11.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,32.0,3.1,560.0,19:59,0.6,0.9,1.5,57.0,33.0,0.0,0.0,,5-10,170.0,L/-,6.0,COL,LD/RD,6.0,5000000.0
383,Fredrik Olofsson,27.0,LW,47.0,3.0,6.0,9.0,-1.0,8.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,39.0,7.7,477.0,10:08,-0.2,0.4,0.2,25.0,30.0,138.0,214.0,39.2,6-2,190.0,L/-,1.0,COL,"C, LW",0.9,775000.0
384,Jack Johnson,37.0,D,48.0,2.0,7.0,9.0,6.0,34.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,50.0,4.0,711.0,14:49,0.2,1.6,1.8,61.0,36.0,0.0,0.0,,6-1,227.0,L/-,17.0,COL,LD,0.9,775000.0
385,Artturi Lehkonen,28.0,LW,14.0,3.0,5.0,8.0,-2.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,38.0,7.9,254.0,18:10,0.4,0.2,0.5,5.0,16.0,4.0,8.0,33.3,5-11,179.0,L/-,7.0,COL,"LW, RW",5.4,4500000.0
386,Joel Kiviranta,27.0,F,34.0,2.0,5.0,7.0,-4.0,8.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,36.0,5.6,356.0,10:28,-0.1,0.2,0.1,21.0,43.0,2.0,4.0,33.3,5-11,185.0,L/-,4.0,COL,"RW, LW",0.9,775000.0
387,Caleb Jones,26.0,D,20.0,0.0,4.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,239.0,11:58,0.1,0.8,0.9,24.0,23.0,0.0,0.0,,6-1,194.0,L/-,5.0,COL,LD/RD,0.9,775000.0
388,Kurtis MacDermid,29.0,D,26.0,2.0,0.0,2.0,2.0,23.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,18.2,132.0,5:04,0.2,0.4,0.6,8.0,39.0,2.0,0.0,100.0,6-5,233.0,L/-,6.0,COL,"LD/RD, LW",1.2,987500.0
389,Alexandar Georgiev,27.0,G,41.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,2395.0,58:25,0.0,0.0,5.9,0.0,1.0,0.0,0.0,,6-1,178.0,-/R,6.0,COL,G,4.1,3400000.0
390,Ivan Prosvetov,24.0,G,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,494.0,44:56,0.0,0.0,1.2,0.0,0.0,0.0,0.0,,6-5,175.0,-/L,3.0,COL,G,0.9,775000.0
391,Jason Robertson,24.0,LW,48.0,17.0,32.0,49.0,11.0,16.0,12.0,5.0,0.0,1.0,20.0,12.0,0.0,144.0,11.8,873.0,18:12,3.9,1.2,5.1,18.0,31.0,0.0,0.0,,6-3,200.0,L/-,4.0,DAL,"LW, RW",9.3,7750000.0
392,Roope Hintz,27.0,LW,46.0,22.0,24.0,46.0,19.0,12.0,14.0,5.0,3.0,5.0,15.0,8.0,1.0,109.0,20.2,788.0,17:08,4.4,1.4,5.8,17.0,12.0,181.0,147.0,55.2,6-3,215.0,L/-,5.0,DAL,C,10.1,8450000.0
393,Joe Pavelski,39.0,C,48.0,19.0,24.0,43.0,2.0,12.0,10.0,9.0,0.0,2.0,20.0,4.0,0.0,122.0,15.6,796.0,16:35,3.8,0.8,4.5,43.0,33.0,201.0,191.0,51.3,5-11,200.0,R/-,17.0,DAL,RW,4.2,3500000.0
394,Matt Duchene,33.0,C,47.0,16.0,27.0,43.0,13.0,8.0,13.0,3.0,0.0,7.0,21.0,6.0,0.0,100.0,16.0,797.0,16:58,3.5,1.2,4.6,36.0,15.0,190.0,140.0,57.6,5-11,195.0,L/-,14.0,DAL,"RW, C",3.6,3000000.0
395,Tyler Seguin,32.0,C,48.0,17.0,20.0,37.0,6.0,18.0,17.0,0.0,0.0,1.0,16.0,2.0,2.0,98.0,17.3,803.0,16:44,3.0,0.9,3.9,15.0,31.0,241.0,201.0,54.5,6-1,205.0,R/-,13.0,DAL,"C, RW",11.8,9850000.0
396,Mason Marchment,28.0,F,47.0,15.0,20.0,35.0,18.0,38.0,12.0,3.0,0.0,2.0,19.0,1.0,0.0,88.0,17.0,691.0,14:42,2.9,1.3,4.2,13.0,38.0,3.0,3.0,50.0,6-4,210.0,L/-,4.0,DAL,"LW, RW",5.4,4500000.0
397,Wyatt Johnston,20.0,C,48.0,13.0,18.0,31.0,2.0,24.0,10.0,1.0,2.0,1.0,15.0,3.0,0.0,106.0,12.3,798.0,16:38,2.0,0.8,2.8,23.0,29.0,172.0,179.0,49.0,6-1,185.0,R/-,1.0,DAL,C,1.1,894167.0
398,Jamie Benn,34.0,LW,48.0,8.0,20.0,28.0,0.0,31.0,6.0,1.0,1.0,0.0,10.0,9.0,1.0,82.0,9.8,718.0,14:58,1.5,0.6,2.1,27.0,41.0,276.0,157.0,63.7,6-2,205.0,L/-,14.0,DAL,"LW, C",11.4,9500000.0
399,Miro Heiskanen,24.0,D,38.0,5.0,23.0,28.0,0.0,10.0,4.0,1.0,0.0,1.0,14.0,9.0,0.0,82.0,6.1,953.0,25:04,2.0,1.5,3.5,54.0,25.0,0.0,0.0,,6-1,195.0,L/-,5.0,DAL,LD/RD,10.1,8450000.0
400,Thomas Harley,22.0,D,45.0,10.0,17.0,27.0,14.0,10.0,8.0,1.0,1.0,2.0,14.0,3.0,0.0,79.0,12.7,895.0,19:53,2.5,2.4,4.9,75.0,28.0,0.0,0.0,,6-3,205.0,L/-,2.0,DAL,LD,1.0,863333.0
401,Evgenii Dadonov,34.0,RW,46.0,10.0,11.0,21.0,-8.0,6.0,9.0,1.0,0.0,3.0,10.0,1.0,0.0,59.0,16.9,612.0,13:19,1.3,0.2,1.5,18.0,21.0,0.0,4.0,0.0,5-11,189.0,L/-,9.0,DAL,,,
402,Esa Lindell,29.0,D,48.0,4.0,16.0,20.0,15.0,10.0,4.0,0.0,0.0,0.0,15.0,0.0,1.0,67.0,6.0,965.0,20:06,1.1,2.6,3.7,91.0,39.0,0.0,0.0,,6-3,220.0,L/-,8.0,DAL,LD,6.9,5800000.0
403,Sam Steel,25.0,C,43.0,5.0,9.0,14.0,2.0,19.0,3.0,0.0,2.0,0.0,8.0,0.0,1.0,48.0,10.4,564.0,13:07,0.3,0.6,0.8,18.0,20.0,42.0,52.0,44.7,5-11,184.0,L/-,5.0,DAL,"C, LW",1.0,850000.0
404,Nils Lundkvist,23.0,D,38.0,2.0,12.0,14.0,6.0,14.0,2.0,0.0,0.0,0.0,10.0,2.0,0.0,54.0,3.7,591.0,15:34,0.8,1.4,2.2,24.0,23.0,0.0,0.0,,5-11,190.0,R/-,2.0,DAL,RD,1.1,925000.0
405,Radek Faksa,30.0,C,41.0,3.0,7.0,10.0,1.0,12.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,36.0,8.3,530.0,12:56,-0.2,0.5,0.3,20.0,29.0,175.0,146.0,54.5,6-3,225.0,L/-,8.0,DAL,"C, LW",3.9,3250000.0
406,Ryan Suter,39.0,D,48.0,1.0,9.0,10.0,5.0,16.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,62.0,1.6,942.0,19:37,-0.1,1.8,1.7,67.0,39.0,0.0,0.0,,6-1,205.0,L/-,18.0,DAL,LD,4.4,3650000.0
407,Craig Smith,34.0,C,44.0,6.0,3.0,9.0,4.0,23.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,69.0,8.7,446.0,10:08,0.2,0.5,0.7,21.0,22.0,1.0,1.0,50.0,6-0,204.0,R/-,12.0,DAL,RW,1.2,1000000.0
408,Jani Hakanpaa,31.0,D,48.0,2.0,6.0,8.0,9.0,31.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,40.0,5.0,915.0,19:04,-0.2,2.1,1.9,97.0,113.0,0.0,0.0,,6-6,225.0,R/-,4.0,DAL,RD,1.8,1500000.0
409,Ty Dellandrea,23.0,C,21.0,1.0,2.0,3.0,-9.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,5.9,259.0,12:20,-0.3,-0.1,-0.4,8.0,29.0,52.0,73.0,41.6,6-1,195.0,R/-,3.0,DAL,RW,1.1,900000.0
410,Joel Hanley,32.0,D,24.0,0.0,3.0,3.0,5.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,330.0,13:46,-0.1,0.9,0.8,24.0,22.0,0.0,0.0,,5-11,190.0,L/-,8.0,DAL,LD/RD,0.9,787500.0
411,Jake Oettinger,25.0,G,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1537.0,56:56,0.0,0.0,4.4,0.0,0.0,0.0,0.0,,6-5,220.0,-/L,3.0,DAL,G,4.8,4000000.0
412,Scott Wedgewood,31.0,G,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1288.0,58:32,0.0,0.0,3.4,0.0,0.0,0.0,0.0,,6-2,205.0,-/L,5.0,DAL,G,1.2,1000000.0
413,Filip Forsberg,29.0,C,48.0,23.0,27.0,50.0,8.0,30.0,20.0,3.0,0.0,6.0,14.0,13.0,0.0,186.0,12.4,909.0,18:57,4.6,1.3,6.0,21.0,79.0,9.0,6.0,60.0,6-1,205.0,R/-,11.0,NSH,LW,10.2,8500000.0
414,Ryan O'Reilly,32.0,C,48.0,17.0,25.0,42.0,4.0,8.0,6.0,11.0,0.0,1.0,17.0,8.0,0.0,117.0,14.5,958.0,19:58,3.1,1.2,4.4,34.0,16.0,482.0,428.0,53.0,6-1,207.0,L/-,14.0,NSH,C,5.4,4500000.0
415,Roman Josi,33.0,D,48.0,10.0,32.0,42.0,-1.0,25.0,5.0,5.0,0.0,2.0,18.0,13.0,1.0,158.0,6.3,1182.0,24:37,3.6,2.4,6.1,86.0,31.0,0.0,0.0,,6-1,201.0,L/-,12.0,NSH,LD,10.8,9059000.0
416,Gustav Nyquist,34.0,RW,48.0,12.0,25.0,37.0,5.0,6.0,8.0,3.0,1.0,3.0,14.0,10.0,1.0,98.0,12.2,846.0,17:38,2.5,1.1,3.6,26.0,18.0,10.0,11.0,47.6,5-11,180.0,L/-,11.0,NSH,"LW, RW",3.8,3185000.0
417,Colton Sissons,30.0,C,48.0,12.0,12.0,24.0,-3.0,22.0,6.0,3.0,3.0,2.0,7.0,4.0,1.0,88.0,13.6,826.0,17:12,1.2,0.8,2.1,34.0,79.0,355.0,358.0,49.8,6-1,200.0,R/-,9.0,NSH,"C, RW",3.4,2857143.0
418,Luke Evangelista,21.0,RW,47.0,9.0,12.0,21.0,-2.0,14.0,8.0,1.0,0.0,0.0,9.0,3.0,0.0,87.0,10.3,643.0,13:41,1.2,0.7,1.8,18.0,18.0,1.0,3.0,25.0,6-0,183.0,R/-,1.0,NSH,RW,1.0,797500.0
419,Philip Tomasino,22.0,C,38.0,5.0,12.0,17.0,-6.0,25.0,5.0,0.0,0.0,2.0,8.0,4.0,0.0,59.0,8.5,482.0,12:41,0.8,0.3,1.2,16.0,8.0,3.0,15.0,16.7,6-0,179.0,R/-,2.0,NSH,"LW, RW",1.0,863333.0
420,Cole Smith,28.0,F,47.0,5.0,11.0,16.0,1.0,50.0,4.0,0.0,1.0,2.0,9.0,0.0,2.0,67.0,7.5,634.0,13:30,0.3,0.8,1.1,21.0,119.0,5.0,9.0,35.7,6-3,195.0,L/-,3.0,NSH,"RW, LW",0.9,775000.0
421,Alexandre Carrier,27.0,D,44.0,4.0,10.0,14.0,1.0,26.0,3.0,0.0,1.0,2.0,9.0,1.0,0.0,37.0,10.8,807.0,18:20,0.8,1.8,2.5,91.0,43.0,0.0,0.0,,5-11,174.0,R/-,5.0,NSH,RD,3.0,2500000.0
422,Michael McCarron,28.0,RW,36.0,6.0,5.0,11.0,0.0,57.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,38.0,15.8,433.0,12:02,0.5,0.5,1.0,26.0,65.0,147.0,152.0,49.2,6-6,232.0,R/-,6.0,NSH,"RW, C",0.9,775000.0
423,Kiefer Sherwood,28.0,RW,38.0,5.0,6.0,11.0,6.0,20.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,61.0,8.2,456.0,11:59,0.3,0.7,1.0,15.0,110.0,9.0,15.0,37.5,6-0,194.0,R/-,5.0,NSH,"LW, RW",0.9,775000.0
424,Tyson Barrie,32.0,D,31.0,1.0,10.0,11.0,-8.0,14.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,40.0,2.5,563.0,18:09,0.5,0.6,1.1,35.0,6.0,0.0,0.0,,5-11,197.0,R/-,12.0,NSH,RD,5.4,4500000.0
425,Ryan McDonagh,34.0,D,41.0,1.0,10.0,11.0,6.0,16.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,51.0,2.0,881.0,21:29,0.1,2.3,2.4,71.0,19.0,0.0,0.0,,6-1,215.0,L/-,13.0,NSH,LD,8.1,6750000.0
426,Yakov Trenin,27.0,C,45.0,7.0,3.0,10.0,3.0,32.0,7.0,0.0,0.0,2.0,2.0,0.0,1.0,66.0,10.6,685.0,15:13,-0.2,0.9,0.7,21.0,104.0,20.0,23.0,46.5,6-2,201.0,L/-,4.0,NSH,"LW, C",2.0,1700000.0
427,Dante Fabbro,25.0,D,38.0,2.0,7.0,9.0,2.0,18.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,40.0,5.0,641.0,16:52,0.3,1.5,1.8,65.0,27.0,0.0,0.0,,6-0,189.0,R/-,5.0,NSH,RD,3.0,2500000.0
428,Jeremy Lauzon,26.0,D,48.0,5.0,3.0,8.0,0.0,60.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,61.0,8.2,857.0,17:51,0.2,1.8,2.0,70.0,191.0,0.0,0.0,,6-1,204.0,L/-,5.0,NSH,LD/RD,2.4,2000000.0
429,Luke Schenn,34.0,D,29.0,0.0,5.0,5.0,1.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,32.0,0.0,430.0,14:50,0.0,1.0,0.9,35.0,82.0,0.0,0.0,,6-2,225.0,R/-,15.0,NSH,RD,3.3,2750000.0
430,Cody Glass,24.0,C,20.0,1.0,1.0,2.0,-11.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,3.2,263.0,13:09,-0.4,-0.1,-0.5,6.0,14.0,69.0,80.0,46.3,6-3,206.0,R/-,4.0,NSH,C,3.0,2500000.0
431,Denis Gurianov,26.0,RW,9.0,1.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,5.3,116.0,12:52,0.0,0.3,0.3,6.0,10.0,0.0,0.0,,6-3,205.0,L/-,6.0,NSH,"RW, LW",1.0,850000.0
432,Kevin Lankinen,28.0,G,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,653.0,50:15,0.0,0.0,1.7,0.0,0.0,0.0,0.0,,6-2,185.0,-/L,3.0,NSH,G,2.4,2000000.0
433,Juuse Saros,28.0,G,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2121.0,55:49,0.0,0.0,6.2,0.0,0.0,0.0,0.0,,5-11,180.0,-/L,8.0,NSH,G,6.0,5000000.0
434,Clayton Keller,25.0,C,47.0,20.0,25.0,45.0,-15.0,24.0,14.0,6.0,0.0,4.0,12.0,13.0,0.0,144.0,13.9,909.0,19:21,3.8,0.6,4.4,17.0,10.0,19.0,25.0,43.2,5-10,178.0,L/-,7.0,ARI,"LW, RW",8.6,7150000.0
435,Matias Maccelli,23.0,LW,47.0,7.0,25.0,32.0,-3.0,6.0,6.0,1.0,0.0,1.0,20.0,4.0,1.0,84.0,8.3,777.0,16:31,1.6,0.9,2.5,18.0,9.0,2.0,4.0,33.3,5-11,176.0,L/-,2.0,ARI,LW,4.1,3425000.0
436,Lawson Crouse,26.0,LW,46.0,19.0,10.0,29.0,0.0,30.0,15.0,4.0,0.0,1.0,6.0,3.0,1.0,102.0,18.6,788.0,17:07,2.5,1.0,3.4,29.0,80.0,20.0,39.0,33.9,6-4,215.0,L/-,7.0,ARI,"LW, RW",5.1,4300000.0
437,Nick Schmaltz,27.0,C,44.0,13.0,16.0,29.0,-11.0,6.0,6.0,7.0,0.0,3.0,10.0,6.0,0.0,95.0,13.7,855.0,19:26,1.7,0.7,2.4,26.0,2.0,100.0,133.0,42.9,6-0,181.0,R/-,7.0,ARI,"RW, C",7.0,5850000.0
438,Sean Durzi,25.0,D,41.0,8.0,20.0,28.0,8.0,39.0,5.0,3.0,0.0,1.0,13.0,7.0,0.0,74.0,10.8,913.0,22:17,2.3,2.7,5.0,87.0,17.0,0.0,0.0,,6-0,195.0,R/-,2.0,ARI,LD/RD,2.0,1700000.0
439,Alexander Kerfoot,29.0,C,47.0,7.0,21.0,28.0,-4.0,18.0,4.0,2.0,1.0,3.0,13.0,7.0,1.0,65.0,10.8,840.0,17:52,1.1,0.9,2.0,27.0,26.0,221.0,253.0,46.6,5-11,186.0,L/-,6.0,ARI,"LW, C, RW",4.2,3500000.0
440,Nick Bjugstad,31.0,C,47.0,10.0,17.0,27.0,1.0,30.0,7.0,2.0,1.0,1.0,14.0,3.0,0.0,98.0,10.2,830.0,17:40,1.3,1.1,2.3,28.0,62.0,400.0,398.0,50.1,6-6,209.0,R/-,11.0,ARI,"C, RW",2.5,2100000.0
441,Logan Cooley,19.0,C,47.0,5.0,19.0,24.0,-11.0,14.0,3.0,2.0,0.0,1.0,11.0,8.0,0.0,75.0,6.7,759.0,16:08,0.7,0.5,1.2,20.0,26.0,159.0,227.0,41.2,5-10,174.0,L/-,0.0,ARI,C,1.1,950000.0
442,Michael Carcone,27.0,F,44.0,15.0,5.0,20.0,1.0,18.0,13.0,1.0,1.0,2.0,4.0,1.0,0.0,63.0,23.8,497.0,11:17,2.0,0.7,2.7,16.0,31.0,1.0,6.0,14.3,5-9,170.0,L/-,2.0,ARI,"LW, RW",0.9,775000.0
443,Jason Zucker,32.0,LW,37.0,7.0,10.0,17.0,4.0,42.0,4.0,3.0,0.0,0.0,8.0,2.0,0.0,80.0,8.8,535.0,14:28,0.8,0.8,1.7,11.0,45.0,10.0,17.0,37.0,5-11,192.0,L/-,12.0,ARI,"LW, RW",6.3,5300000.0
444,J.J. Moser,23.0,D,45.0,3.0,14.0,17.0,7.0,15.0,3.0,0.0,0.0,0.0,11.0,1.0,2.0,41.0,7.3,909.0,20:12,0.8,2.6,3.4,69.0,44.0,0.0,0.0,,6-1,173.0,L/-,2.0,ARI,LD/RD,1.1,886667.0
445,Jack McBain,24.0,C,32.0,6.0,9.0,15.0,3.0,31.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,30.0,20.0,416.0,13:01,0.9,0.6,1.5,19.0,67.0,142.0,174.0,44.9,6-3,201.0,L/-,2.0,ARI,"C, LW",1.9,1599999.0
446,Michael Kesselring,24.0,D,30.0,4.0,7.0,11.0,1.0,32.0,4.0,0.0,0.0,1.0,7.0,0.0,0.0,34.0,11.8,421.0,14:03,0.9,1.0,2.0,18.0,37.0,0.0,0.0,,6-4,190.0,R/-,1.0,ARI,RD,1.1,925000.0
447,Liam O'Brien,29.0,C,47.0,3.0,5.0,8.0,1.0,116.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,39.0,7.7,467.0,9:57,-0.2,0.6,0.4,22.0,112.0,6.0,11.0,35.3,6-1,213.0,L/-,6.0,ARI,LW,0.9,775000.0
448,Travis Boyd,30.0,C,16.0,2.0,6.0,8.0,3.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,12.0,16.7,154.0,9:37,0.5,0.3,0.8,10.0,7.0,23.0,20.0,53.5,6-0,190.0,L/-,6.0,ARI,,,
449,Juuso Valimaki,25.0,D,33.0,1.0,6.0,7.0,-1.0,6.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,26.0,3.8,621.0,18:49,0.0,1.3,1.3,38.0,26.0,0.0,0.0,,6-2,205.0,L/-,4.0,ARI,LD,1.2,1000000.0
450,Dylan Guenther,20.0,RW,10.0,3.0,3.0,6.0,2.0,6.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,23.0,13.0,156.0,15:34,0.4,0.3,0.7,3.0,3.0,2.0,2.0,50.0,6-1,181.0,R/-,1.0,ARI,RW,1.1,894167.0
451,Josh Brown,30.0,D,27.0,1.0,4.0,5.0,-4.0,45.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,23.0,4.3,349.0,12:56,0.1,0.5,0.6,48.0,41.0,0.0,0.0,,6-5,220.0,R/-,5.0,ARI,,,
452,Travis Dermott,27.0,D,32.0,1.0,2.0,3.0,-12.0,14.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,3.7,551.0,17:14,-0.3,0.4,0.1,42.0,27.0,0.0,0.0,,6-0,200.0,L/-,6.0,ARI,LD/RD,1.0,800000.0
453,Connor Ingram,26.0,G,31.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,1736.0,56:01,0.0,0.0,6.3,0.0,0.0,0.0,0.0,,6-2,196.0,-/L,2.0,ARI,G,2.3,1950000.0
454,Karel Vejmelka,27.0,G,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1091.0,54:32,0.0,0.0,2.7,0.0,0.0,0.0,0.0,,6-4,224.0,-/R,2.0,ARI,G,3.3,2725000.0
455,Justin Kirkland,27.0,LW,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,7:14,0.0,0.0,0.0,1.0,5.0,8.0,4.0,66.7,6-3,183.0,L/-,1.0,ARI,"LW, RW",0.9,775000.0
456,Vladislav Kolyachonok,22.0,D,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6:09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6-1,193.0,L/-,2.0,ARI,,,
457,Robert Thomas,24.0,C,47.0,17.0,34.0,51.0,14.0,32.0,14.0,2.0,1.0,2.0,24.0,8.0,2.0,95.0,17.9,983.0,20:55,3.9,1.7,5.7,26.0,9.0,466.0,429.0,52.1,6-0,218.0,R/-,5.0,STL,"C, RW",9.7,8125000.0
